latitude,longitude,km
-34.66517233,-58.69622545,27559
-34.66517339,-58.69623628,27560
-34.66517446,-58.6962471,27561
-34.66517554,-58.69625793,27562
-34.66517663,-58.69626876,27563
-34.66517771,-58.69627959,27564
-34.66517879,-58.69629042,27565
-34.66517985,-58.69630125,27566
-34.66518091,-58.69631208,27567
-34.66518196,-58.69632291,27568
-34.66518301,-58.69633374,27569
-34.66518407,-58.69634457,27570
-34.66518514,-58.6963554,27571
-34.66518621,-58.69636623,27572
-34.66518728,-58.69637706,27573
-34.66518835,-58.6963879,27574
-34.66518942,-58.69639874,27575
-34.66519049,-58.69640957,27576
-34.66519155,-58.6964204,27577
-34.66519262,-58.69643124,27578
-34.66519369,-58.69644207,27579
-34.66519474,-58.69645291,27580
-34.6651958,-58.69646375,27581
-34.66519686,-58.69647459,27582
-34.66519792,-58.69648544,27583
-34.66519899,-58.69649628,27584
-34.66520005,-58.69650711,27585
-34.66520112,-58.69651794,27586
-34.66520219,-58.69652877,27587
-34.66520327,-58.6965396,27588
-34.66520435,-58.69655043,27589
-34.66520543,-58.69656126,27590
-34.66520651,-58.6965721,27591
-34.66520758,-58.69658294,27592
-34.66520866,-58.69659378,27593
-34.66520976,-58.69660461,27594
-34.66521086,-58.69661544,27595
-34.66521194,-58.69662628,27596
-34.66521301,-58.69663711,27597
-34.66521407,-58.69664795,27598
-34.66521514,-58.69665878,27599
-34.6652162,-58.69666962,27600
-34.66521728,-58.69668046,27601
-34.66521835,-58.69669129,27602
-34.66521941,-58.69670213,27603
-34.66522048,-58.69671295,27604
-34.66522156,-58.69672378,27605
-34.66522264,-58.69673459,27606
-34.66522373,-58.69674542,27607
-34.66522482,-58.69675625,27608
-34.66522592,-58.69676708,27609
-34.66522701,-58.69677792,27610
-34.6652281,-58.69678875,27611
-34.66522919,-58.69679958,27612
-34.6652303,-58.69681041,27613
-34.66523141,-58.69682124,27614
-34.66523252,-58.69683206,27615
-34.66523364,-58.69684287,27616
-34.66523479,-58.69685369,27617
-34.66523593,-58.6968645,27618
-34.66523708,-58.69687532,27619
-34.66523824,-58.69688613,27620
-34.66523938,-58.69689695,27621
-34.66524051,-58.69690777,27622
-34.66524164,-58.69691859,27623
-34.66524277,-58.6969294,27624
-34.6652439,-58.69694023,27625
-34.66524504,-58.69695105,27626
-34.66524616,-58.69696188,27627
-34.6652473,-58.69697272,27628
-34.66524846,-58.69698355,27629
-34.66524961,-58.69699439,27630
-34.66525079,-58.69700521,27631
-34.66525195,-58.69701603,27632
-34.6652531,-58.69702685,27633
-34.66525427,-58.69703767,27634
-34.66525546,-58.6970485,27635
-34.66525666,-58.69705933,27636
-34.66525786,-58.69707016,27637
-34.66525906,-58.69708099,27638
-34.66526026,-58.69709181,27639
-34.66526146,-58.69710263,27640
-34.66526269,-58.69711344,27641
-34.66526392,-58.69712425,27642
-34.66526515,-58.69713506,27643
-34.66526639,-58.69714588,27644
-34.66526763,-58.69715669,27645
-34.66526887,-58.6971675,27646
-34.66527013,-58.6971783,27647
-34.66527139,-58.69718909,27648
-34.66527264,-58.69719988,27649
-34.6652739,-58.69721068,27650
-34.66527515,-58.69722148,27651
-34.66527642,-58.69723228,27652
-34.66527769,-58.69724308,27653
-34.66527897,-58.69725389,27654
-34.66528025,-58.69726469,27655
-34.66528153,-58.69727549,27656
-34.66528281,-58.69728629,27657
-34.6652841,-58.69729709,27658
-34.66528539,-58.69730789,27659
-34.66528668,-58.6973187,27660
-34.66528797,-58.6973295,27661
-34.66528927,-58.6973403,27662
-34.66529057,-58.69735109,27663
-34.66529187,-58.69736189,27664
-34.66529318,-58.69737268,27665
-34.66529449,-58.69738348,27666
-34.66529579,-58.69739428,27667
-34.6652971,-58.69740507,27668
-34.66529841,-58.69741587,27669
-34.66529973,-58.69742666,27670
-34.66530105,-58.69743745,27671
-34.66530238,-58.69744824,27672
-34.66530371,-58.69745904,27673
-34.66530504,-58.69746983,27674
-34.66530638,-58.69748062,27675
-34.66530772,-58.69749141,27676
-34.66530906,-58.69750219,27677
-34.6653104,-58.69751297,27678
-34.66531174,-58.69752376,27679
-34.66531308,-58.69753455,27680
-34.66531442,-58.69754534,27681
-34.66531576,-58.69755614,27682
-34.6653171,-58.69756693,27683
-34.66531845,-58.69757772,27684
-34.6653198,-58.6975885,27685
-34.66532115,-58.69759929,27686
-34.66532251,-58.69761007,27687
-34.66532389,-58.69762086,27688
-34.66532526,-58.69763165,27689
-34.66532663,-58.69764245,27690
-34.66532801,-58.69765324,27691
-34.66532939,-58.69766402,27692
-34.66533077,-58.6976748,27693
-34.66533214,-58.69768557,27694
-34.66533351,-58.69769635,27695
-34.66533488,-58.69770714,27696
-34.66533625,-58.69771793,27697
-34.66533762,-58.69772872,27698
-34.665339,-58.6977395,27699
-34.66534037,-58.69775028,27700
-34.66534175,-58.69776106,27701
-34.66534314,-58.69777183,27702
-34.66534452,-58.69778261,27703
-34.66534592,-58.69779338,27704
-34.66534731,-58.69780416,27705
-34.66534869,-58.69781494,27706
-34.66535008,-58.69782571,27707
-34.66535147,-58.69783649,27708
-34.66535286,-58.69784726,27709
-34.66535425,-58.69785803,27710
-34.66535564,-58.69786881,27711
-34.66535702,-58.69787959,27712
-34.6653584,-58.69789038,27713
-34.66535979,-58.69790116,27714
-34.66536117,-58.69791194,27715
-34.66536254,-58.69792272,27716
-34.66536392,-58.6979335,27717
-34.66536529,-58.69794428,27718
-34.66536666,-58.69795506,27719
-34.66536804,-58.69796585,27720
-34.66536941,-58.69797663,27721
-34.66537079,-58.69798741,27722
-34.66537217,-58.69799821,27723
-34.66537354,-58.69800898,27724
-34.66537492,-58.69801976,27725
-34.6653763,-58.69803055,27726
-34.66537767,-58.69804132,27727
-34.66537905,-58.6980521,27728
-34.66538043,-58.69806289,27729
-34.6653818,-58.69807367,27730
-34.66538317,-58.69808446,27731
-34.66538455,-58.69809524,27732
-34.66538594,-58.69810602,27733
-34.66538732,-58.69811679,27734
-34.66538869,-58.69812756,27735
-34.66539007,-58.69813833,27736
-34.66539145,-58.69814911,27737
-34.66539283,-58.6981599,27738
-34.66539422,-58.69817069,27739
-34.66539562,-58.69818148,27740
-34.66539701,-58.69819227,27741
-34.66539839,-58.69820306,27742
-34.66539977,-58.69821385,27743
-34.66540115,-58.69822463,27744
-34.66540253,-58.69823542,27745
-34.66540392,-58.69824621,27746
-34.66540531,-58.698257,27747
-34.6654067,-58.69826779,27748
-34.66540808,-58.69827857,27749
-34.66540947,-58.69828935,27750
-34.66541086,-58.69830012,27751
-34.66541225,-58.69831088,27752
-34.66541363,-58.69832166,27753
-34.66541502,-58.69833244,27754
-34.66541639,-58.69834322,27755
-34.66541778,-58.698354,27756
-34.66541918,-58.69836477,27757
-34.66542056,-58.69837555,27758
-34.66542192,-58.69838634,27759
-34.66542324,-58.69839713,27760
-34.66542456,-58.69840792,27761
-34.66542592,-58.69841871,27762
-34.66542731,-58.69842949,27763
-34.6654287,-58.69844027,27764
-34.66543005,-58.69845105,27765
-34.66543138,-58.69846184,27766
-34.66543274,-58.69847263,27767
-34.66543415,-58.6984834,27768
-34.66543559,-58.69849417,27769
-34.665437,-58.69850494,27770
-34.66543839,-58.69851571,27771
-34.66543977,-58.69852648,27772
-34.66544119,-58.69853725,27773
-34.66544261,-58.69854803,27774
-34.66544403,-58.6985588,27775
-34.66544542,-58.69856959,27776
-34.66544679,-58.69858037,27777
-34.66544818,-58.69859115,27778
-34.66544958,-58.69860192,27779
-34.66545101,-58.69861269,27780
-34.66545245,-58.69862346,27781
-34.66545389,-58.69863423,27782
-34.66545532,-58.69864502,27783
-34.66545677,-58.6986558,27784
-34.6654582,-58.69866658,27785
-34.66545963,-58.69867736,27786
-34.66546104,-58.69868813,27787
-34.66546245,-58.6986989,27788
-34.66546386,-58.69870967,27789
-34.66546526,-58.69872045,27790
-34.66546667,-58.69873122,27791
-34.66546808,-58.698742,27792
-34.66546949,-58.69875278,27793
-34.66547089,-58.69876356,27794
-34.66547227,-58.69877434,27795
-34.66547365,-58.69878511,27796
-34.66547501,-58.69879588,27797
-34.66547639,-58.69880665,27798
-34.66547777,-58.69881742,27799
-34.66547918,-58.69882819,27800
-34.66548058,-58.69883898,27801
-34.66548206,-58.69884975,27802
-34.66548381,-58.69886047,27803
-34.66548562,-58.69887117,27804
-34.66548724,-58.6988819,27805
-34.66548873,-58.69889266,27806
-34.66549016,-58.69890344,27807
-34.66549157,-58.69891422,27808
-34.66549296,-58.69892501,27809
-34.66549435,-58.69893581,27810
-34.66549574,-58.69894661,27811
-34.66549714,-58.6989574,27812
-34.66549854,-58.69896817,27813
-34.66549994,-58.69897894,27814
-34.66550133,-58.69898971,27815
-34.66550271,-58.69900048,27816
-34.66550409,-58.69901127,27817
-34.66550545,-58.69902205,27818
-34.66550681,-58.69903284,27819
-34.66550818,-58.69904363,27820
-34.66550955,-58.69905442,27821
-34.66551093,-58.6990652,27822
-34.66551231,-58.69907598,27823
-34.66551371,-58.69908675,27824
-34.66551512,-58.69909753,27825
-34.66551654,-58.69910831,27826
-34.66551795,-58.69911909,27827
-34.66551935,-58.69912986,27828
-34.66552075,-58.69914064,27829
-34.66552213,-58.69915141,27830
-34.66552352,-58.69916218,27831
-34.6655249,-58.69917295,27832
-34.66552628,-58.69918373,27833
-34.66552767,-58.69919451,27834
-34.66552905,-58.69920529,27835
-34.66553043,-58.69921606,27836
-34.66553181,-58.69922684,27837
-34.66553319,-58.69923761,27838
-34.66553457,-58.69924838,27839
-34.66553596,-58.69925916,27840
-34.66553736,-58.69926994,27841
-34.66553876,-58.69928072,27842
-34.66554018,-58.69929149,27843
-34.6655416,-58.69930227,27844
-34.66554302,-58.69931305,27845
-34.66554444,-58.69932383,27846
-34.66554586,-58.69933461,27847
-34.66554727,-58.69934539,27848
-34.66554869,-58.69935618,27849
-34.6655501,-58.69936696,27850
-34.66555153,-58.69937774,27851
-34.66555295,-58.69938852,27852
-34.66555437,-58.6993993,27853
-34.6655558,-58.69941008,27854
-34.66555723,-58.69942086,27855
-34.66555867,-58.69943163,27856
-34.66556011,-58.69944239,27857
-34.66556156,-58.69945315,27858
-34.66556301,-58.6994639,27859
-34.66556447,-58.69947466,27860
-34.66556592,-58.69948542,27861
-34.66556737,-58.6994962,27862
-34.66556882,-58.69950697,27863
-34.66557027,-58.69951775,27864
-34.66557171,-58.69952851,27865
-34.66557316,-58.69953928,27866
-34.66557462,-58.69955004,27867
-34.66557608,-58.69956082,27868
-34.66557754,-58.69957159,27869
-34.66557901,-58.69958237,27870
-34.66558047,-58.69959315,27871
-34.66558195,-58.69960392,27872
-34.66558342,-58.69961468,27873
-34.6655849,-58.69962544,27874
-34.66558637,-58.6996362,27875
-34.66558785,-58.69964696,27876
-34.66558933,-58.69965772,27877
-34.66559081,-58.69966848,27878
-34.66559231,-58.69967924,27879
-34.66559381,-58.69969,27880
-34.66559532,-58.69970076,27881
-34.66559682,-58.69971151,27882
-34.66559833,-58.69972227,27883
-34.66559984,-58.69973302,27884
-34.66560135,-58.69974377,27885
-34.66560287,-58.69975453,27886
-34.66560438,-58.69976528,27887
-34.6656059,-58.69977604,27888
-34.66560742,-58.6997868,27889
-34.66560894,-58.69979756,27890
-34.66561046,-58.69980831,27891
-34.66561198,-58.69981906,27892
-34.66561351,-58.6998298,27893
-34.66561503,-58.69984054,27894
-34.66561656,-58.69985129,27895
-34.6656181,-58.69986203,27896
-34.66561965,-58.69987277,27897
-34.66562121,-58.69988351,27898
-34.66562278,-58.69989425,27899
-34.66562436,-58.69990498,27900
-34.66562593,-58.69991572,27901
-34.66562752,-58.69992645,27902
-34.66562911,-58.69993719,27903
-34.6656307,-58.69994793,27904
-34.66563229,-58.69995868,27905
-34.66563389,-58.69996942,27906
-34.6656355,-58.69998016,27907
-34.6656371,-58.6999909,27908
-34.66563871,-58.70000164,27909
-34.66564034,-58.70001239,27910
-34.66564196,-58.70002313,27911
-34.66564359,-58.70003387,27912
-34.66564521,-58.70004461,27913
-34.66564684,-58.70005534,27914
-34.66564846,-58.70006607,27915
-34.66565008,-58.70007681,27916
-34.66565171,-58.70008755,27917
-34.66565335,-58.7000983,27918
-34.66565499,-58.70010904,27919
-34.66565663,-58.70011978,27920
-34.66565827,-58.70013051,27921
-34.66565991,-58.70014122,27922
-34.66566154,-58.70015193,27923
-34.66566318,-58.70016265,27924
-34.66566482,-58.70017337,27925
-34.66566646,-58.70018411,27926
-34.66566811,-58.70019485,27927
-34.66566978,-58.70020558,27928
-34.66567146,-58.70021631,27929
-34.66567315,-58.70022704,27930
-34.66567483,-58.70023776,27931
-34.6656765,-58.70024848,27932
-34.66567817,-58.70025921,27933
-34.66567984,-58.70026994,27934
-34.6656815,-58.70028067,27935
-34.66568317,-58.7002914,27936
-34.66568485,-58.70030212,27937
-34.66568653,-58.70031283,27938
-34.66568821,-58.70032354,27939
-34.66568992,-58.70033423,27940
-34.66569162,-58.70034494,27941
-34.6656933,-58.70035565,27942
-34.66569497,-58.70036638,27943
-34.66569665,-58.7003771,27944
-34.66569833,-58.70038783,27945
-34.66570003,-58.70039855,27946
-34.66570173,-58.70040927,27947
-34.66570343,-58.70041999,27948
-34.66570513,-58.70043071,27949
-34.66570684,-58.70044142,27950
-34.66570855,-58.70045212,27951
-34.66571026,-58.70046283,27952
-34.66571196,-58.70047354,27953
-34.66571366,-58.70048425,27954
-34.66571535,-58.70049497,27955
-34.66571705,-58.70050569,27956
-34.66571874,-58.70051641,27957
-34.66572042,-58.70052713,27958
-34.66572211,-58.70053785,27959
-34.6657238,-58.70054857,27960
-34.6657255,-58.70055928,27961
-34.6657272,-58.70056999,27962
-34.6657289,-58.7005807,27963
-34.6657306,-58.70059141,27964
-34.66573231,-58.70060211,27965
-34.66573401,-58.70061282,27966
-34.66573571,-58.70062352,27967
-34.66573742,-58.70063423,27968
-34.66573912,-58.70064494,27969
-34.66574083,-58.70065565,27970
-34.66574255,-58.70066636,27971
-34.66574425,-58.70067707,27972
-34.66574596,-58.70068778,27973
-34.66574766,-58.70069849,27974
-34.66574935,-58.7007092,27975
-34.66575105,-58.70071992,27976
-34.66575274,-58.70073064,27977
-34.66575442,-58.70074136,27978
-34.6657561,-58.70075208,27979
-34.66575778,-58.7007628,27980
-34.66575946,-58.70077351,27981
-34.66576114,-58.70078423,27982
-34.66576283,-58.70079494,27983
-34.66576452,-58.70080566,27984
-34.66576622,-58.70081639,27985
-34.66576791,-58.70082712,27986
-34.6657696,-58.70083785,27987
-34.66577129,-58.70084858,27988
-34.66577298,-58.7008593,27989
-34.66577465,-58.70087001,27990
-34.66577632,-58.70088073,27991
-34.66577799,-58.70089144,27992
-34.66577967,-58.70090215,27993
-34.66578135,-58.70091287,27994
-34.66578304,-58.70092359,27995
-34.66578474,-58.7009343,27996
-34.66578644,-58.70094501,27997
-34.66578815,-58.70095572,27998
-34.66578985,-58.70096643,27999
-34.66579154,-58.70097713,28000
-34.66579322,-58.70098783,28001
-34.6657949,-58.70099854,28002
-34.66579658,-58.70100924,28003
-34.66579826,-58.70101996,28004
-34.66579995,-58.70103068,28005
-34.66580163,-58.70104141,28006
-34.66580332,-58.70105213,28007
-34.66580502,-58.70106285,28008
-34.66580671,-58.70107356,28009
-34.66580834,-58.70108428,28010
-34.66580989,-58.70109503,28011
-34.66581145,-58.70110578,28012
-34.6658131,-58.70111651,28013
-34.66581479,-58.70112725,28014
-34.66581648,-58.70113797,28015
-34.66581817,-58.70114869,28016
-34.66581986,-58.7011594,28017
-34.66582154,-58.70117011,28018
-34.66582323,-58.70118082,28019
-34.66582491,-58.70119154,28020
-34.66582659,-58.70120227,28021
-34.66582827,-58.701213,28022
-34.66582995,-58.70122373,28023
-34.66583163,-58.70123446,28024
-34.6658333,-58.70124519,28025
-34.66583498,-58.70125591,28026
-34.66583666,-58.70126664,28027
-34.66583833,-58.70127736,28028
-34.66584002,-58.70128809,28029
-34.6658417,-58.70129881,28030
-34.66584339,-58.70130954,28031
-34.66584508,-58.70132026,28032
-34.66584678,-58.70133098,28033
-34.66584848,-58.70134169,28034
-34.66585016,-58.7013524,28035
-34.66585185,-58.70136312,28036
-34.66585353,-58.70137384,28037
-34.66585521,-58.70138456,28038
-34.66585689,-58.70139528,28039
-34.66585856,-58.70140599,28040
-34.66586024,-58.70141671,28041
-34.66586191,-58.70142742,28042
-34.66586359,-58.70143812,28043
-34.66586526,-58.70144883,28044
-34.66586694,-58.70145954,28045
-34.66586862,-58.70147026,28046
-34.6658703,-58.70148097,28047
-34.66587199,-58.70149169,28048
-34.66587368,-58.70150241,28049
-34.66587537,-58.70151313,28050
-34.66587707,-58.70152385,28051
-34.66587878,-58.70153457,28052
-34.66588048,-58.70154529,28053
-34.66588218,-58.701556,28054
-34.66588387,-58.70156672,28055
-34.66588555,-58.70157745,28056
-34.66588722,-58.70158817,28057
-34.66588889,-58.70159891,28058
-34.66589056,-58.70160964,28059
-34.66589223,-58.70162036,28060
-34.66589389,-58.70163109,28061
-34.66589555,-58.7016418,28062
-34.66589722,-58.70165252,28063
-34.66589888,-58.70166323,28064
-34.66590056,-58.70167394,28065
-34.66590223,-58.70168466,28066
-34.6659039,-58.70169537,28067
-34.66590558,-58.70170607,28068
-34.66590726,-58.70171678,28069
-34.66590894,-58.70172748,28070
-34.66591064,-58.70173818,28071
-34.66591233,-58.70174889,28072
-34.66591403,-58.7017596,28073
-34.66591574,-58.70177031,28074
-34.66591744,-58.70178103,28075
-34.66591914,-58.70179176,28076
-34.66592085,-58.70180248,28077
-34.66592254,-58.70181322,28078
-34.66592421,-58.70182395,28079
-34.66592588,-58.70183468,28080
-34.66592755,-58.70184541,28081
-34.66592921,-58.70185613,28082
-34.66593087,-58.70186685,28083
-34.66593253,-58.70187757,28084
-34.6659342,-58.70188828,28085
-34.66593588,-58.70189899,28086
-34.66593757,-58.70190969,28087
-34.66593928,-58.70192039,28088
-34.66594098,-58.70193109,28089
-34.66594269,-58.70194179,28090
-34.66594441,-58.70195251,28091
-34.66594613,-58.70196323,28092
-34.66594783,-58.70197395,28093
-34.66594951,-58.70198468,28094
-34.66595117,-58.70199541,28095
-34.66595283,-58.70200614,28096
-34.66595449,-58.70201687,28097
-34.66595616,-58.7020276,28098
-34.66595784,-58.70203834,28099
-34.66595952,-58.70204907,28100
-34.66596122,-58.7020598,28101
-34.66596292,-58.70207051,28102
-34.66596462,-58.70208122,28103
-34.66596631,-58.70209193,28104
-34.66596801,-58.70210265,28105
-34.66596971,-58.70211337,28106
-34.66597142,-58.7021241,28107
-34.66597314,-58.70213482,28108
-34.66597485,-58.70214553,28109
-34.66597658,-58.70215624,28110
-34.66597831,-58.70216695,28111
-34.66598002,-58.70217765,28112
-34.66598174,-58.70218836,28113
-34.66598345,-58.70219907,28114
-34.66598514,-58.70220978,28115
-34.66598681,-58.7022205,28116
-34.66598849,-58.70223122,28117
-34.66599017,-58.70224194,28118
-34.66599185,-58.70225266,28119
-34.66599353,-58.70226337,28120
-34.66599523,-58.70227408,28121
-34.66599692,-58.7022848,28122
-34.66599861,-58.70229552,28123
-34.66600032,-58.70230623,28124
-34.66600203,-58.70231695,28125
-34.66600374,-58.70232766,28126
-34.66600544,-58.70233837,28127
-34.66600715,-58.70234908,28128
-34.66600884,-58.70235979,28129
-34.66601054,-58.70237051,28130
-34.66601223,-58.70238123,28131
-34.66601392,-58.70239194,28132
-34.6660156,-58.70240265,28133
-34.66601728,-58.70241337,28134
-34.66601896,-58.70242408,28135
-34.66602063,-58.70243479,28136
-34.6660223,-58.70244551,28137
-34.66602396,-58.70245622,28138
-34.66602564,-58.70246694,28139
-34.66602732,-58.70247766,28140
-34.66602901,-58.70248838,28141
-34.6660307,-58.70249909,28142
-34.6660324,-58.70250981,28143
-34.66603408,-58.70252053,28144
-34.66603575,-58.70253125,28145
-34.66603744,-58.70254198,28146
-34.66603912,-58.7025527,28147
-34.66604077,-58.70256343,28148
-34.66604243,-58.70257416,28149
-34.6660441,-58.70258487,28150
-34.66604578,-58.70259559,28151
-34.66604746,-58.70260631,28152
-34.66604914,-58.70261703,28153
-34.66605083,-58.70262775,28154
-34.66605253,-58.70263847,28155
-34.66605422,-58.70264919,28156
-34.66605591,-58.7026599,28157
-34.66605761,-58.70267061,28158
-34.66605932,-58.70268132,28159
-34.66606103,-58.70269203,28160
-34.66606276,-58.70270274,28161
-34.66606448,-58.70271346,28162
-34.6660662,-58.70272417,28163
-34.6660679,-58.70273489,28164
-34.6660696,-58.7027456,28165
-34.66607129,-58.70275631,28166
-34.66607298,-58.70276703,28167
-34.66607467,-58.70277775,28168
-34.66607636,-58.70278846,28169
-34.66607806,-58.70279917,28170
-34.66607975,-58.70280988,28171
-34.66608144,-58.70282059,28172
-34.66608313,-58.70283129,28173
-34.66608483,-58.70284201,28174
-34.66608651,-58.70285272,28175
-34.66608819,-58.70286345,28176
-34.66608987,-58.70287417,28177
-34.66609154,-58.70288491,28178
-34.66609312,-58.70289566,28179
-34.66609455,-58.70290643,28180
-34.66609601,-58.7029172,28181
-34.66609762,-58.70292793,28182
-34.66609929,-58.70293866,28183
-34.66610095,-58.70294938,28184
-34.6661026,-58.7029601,28185
-34.66610426,-58.70297081,28186
-34.66610592,-58.70298152,28187
-34.66610764,-58.70299222,28188
-34.66610953,-58.70300288,28189
-34.66611118,-58.70301359,28190
-34.6661128,-58.70302432,28191
-34.6661144,-58.70303505,28192
-34.666116,-58.70304579,28193
-34.66611757,-58.70305654,28194
-34.66611907,-58.7030673,28195
-34.66612067,-58.70307804,28196
-34.66612228,-58.70308877,28197
-34.66612388,-58.70309951,28198
-34.6661255,-58.70311023,28199
-34.66612711,-58.70312096,28200
-34.66612871,-58.70313169,28201
-34.66613032,-58.70314242,28202
-34.6661319,-58.70315315,28203
-34.66613348,-58.70316389,28204
-34.66613508,-58.70317463,28205
-34.66613668,-58.70318537,28206
-34.66613828,-58.70319612,28207
-34.66613989,-58.70320687,28208
-34.66614149,-58.70321762,28209
-34.66614311,-58.70322836,28210
-34.66614472,-58.7032391,28211
-34.66614632,-58.70324983,28212
-34.66614792,-58.70326057,28213
-34.66614951,-58.70327132,28214
-34.66615111,-58.70328207,28215
-34.6661527,-58.70329281,28216
-34.6661543,-58.70330355,28217
-34.66615589,-58.70331428,28218
-34.66615748,-58.70332501,28219
-34.66615907,-58.70333575,28220
-34.66616066,-58.70334649,28221
-34.66616223,-58.70335725,28222
-34.66616378,-58.703368,28223
-34.66616532,-58.70337876,28224
-34.66616684,-58.70338951,28225
-34.66616837,-58.70340026,28226
-34.66616991,-58.703411,28227
-34.66617143,-58.70342175,28228
-34.66617308,-58.70343247,28229
-34.66617471,-58.7034432,28230
-34.66617626,-58.70345395,28231
-34.66617779,-58.7034647,28232
-34.66617932,-58.70347544,28233
-34.66618084,-58.70348619,28234
-34.66618235,-58.70349695,28235
-34.66618384,-58.7035077,28236
-34.66618532,-58.70351847,28237
-34.6661868,-58.70352923,28238
-34.66618827,-58.70353999,28239
-34.66618974,-58.70355076,28240
-34.66619121,-58.70356152,28241
-34.66619268,-58.70357229,28242
-34.66619415,-58.70358305,28243
-34.66619562,-58.70359381,28244
-34.66619709,-58.70360457,28245
-34.66619855,-58.70361533,28246
-34.66620002,-58.70362609,28247
-34.66620148,-58.70363684,28248
-34.66620294,-58.7036476,28249
-34.66620439,-58.70365836,28250
-34.66620584,-58.70366912,28251
-34.66620728,-58.70367989,28252
-34.66620872,-58.70369065,28253
-34.66621016,-58.70370142,28254
-34.6662116,-58.70371218,28255
-34.66621303,-58.70372294,28256
-34.66621447,-58.7037337,28257
-34.6662159,-58.70374446,28258
-34.66621734,-58.70375523,28259
-34.66621878,-58.703766,28260
-34.66622021,-58.70377676,28261
-34.66622165,-58.70378753,28262
-34.66622308,-58.7037983,28263
-34.66622452,-58.70380907,28264
-34.66622595,-58.70381984,28265
-34.66622738,-58.70383063,28266
-34.66622879,-58.70384141,28267
-34.6662302,-58.70385219,28268
-34.66623161,-58.70386297,28269
-34.66623301,-58.70387375,28270
-34.66623441,-58.70388453,28271
-34.66623581,-58.7038953,28272
-34.66623722,-58.70390606,28273
-34.66623863,-58.70391682,28274
-34.66624004,-58.70392759,28275
-34.66624147,-58.70393835,28276
-34.66624289,-58.70394911,28277
-34.66624431,-58.70395988,28278
-34.66624573,-58.70397066,28279
-34.66624716,-58.70398143,28280
-34.66624858,-58.7039922,28281
-34.66624999,-58.70400298,28282
-34.6662514,-58.70401377,28283
-34.6662528,-58.70402456,28284
-34.66625419,-58.70403536,28285
-34.66625557,-58.70404616,28286
-34.66625695,-58.70405695,28287
-34.66625833,-58.70406774,28288
-34.66625971,-58.70407853,28289
-34.66626109,-58.70408931,28290
-34.66626247,-58.70410009,28291
-34.66626385,-58.70411087,28292
-34.66626521,-58.70412166,28293
-34.66626675,-58.70413241,28294
-34.66626806,-58.7041432,28295
-34.66626937,-58.70415399,28296
-34.66627066,-58.70416479,28297
-34.66627176,-58.70417562,28298
-34.66627318,-58.70418639,28299
-34.66627457,-58.70419718,28300
-34.66627594,-58.70420796,28301
-34.6662773,-58.70421874,28302
-34.66627865,-58.70422953,28303
-34.66628001,-58.70424031,28304
-34.66628136,-58.70425109,28305
-34.66628271,-58.70426188,28306
-34.66628406,-58.70427267,28307
-34.66628541,-58.70428346,28308
-34.66628677,-58.70429424,28309
-34.66628813,-58.70430502,28310
-34.6662895,-58.7043158,28311
-34.66629087,-58.70432658,28312
-34.66629224,-58.70433736,28313
-34.66629362,-58.70434815,28314
-34.66629499,-58.70435894,28315
-34.66629638,-58.70436973,28316
-34.66629776,-58.70438052,28317
-34.66629914,-58.7043913,28318
-34.66630051,-58.70440207,28319
-34.66630188,-58.70441285,28320
-34.66630325,-58.70442363,28321
-34.66630462,-58.70443442,28322
-34.66630599,-58.70444521,28323
-34.66630737,-58.704456,28324
-34.66630875,-58.70446678,28325
-34.66631013,-58.70447756,28326
-34.66631151,-58.70448834,28327
-34.66631289,-58.70449912,28328
-34.66631427,-58.70450991,28329
-34.66631565,-58.70452069,28330
-34.66631703,-58.70453147,28331
-34.6663184,-58.70454226,28332
-34.66631978,-58.70455304,28333
-34.66632116,-58.70456382,28334
-34.66632255,-58.7045746,28335
-34.66632393,-58.70458537,28336
-34.66632531,-58.70459615,28337
-34.66632669,-58.70460693,28338
-34.66632808,-58.70461771,28339
-34.66632946,-58.70462849,28340
-34.66633083,-58.70463927,28341
-34.6663322,-58.70465005,28342
-34.66633357,-58.70466083,28343
-34.66633493,-58.70467161,28344
-34.6663363,-58.7046824,28345
-34.66633767,-58.70469318,28346
-34.66633904,-58.70470396,28347
-34.66634042,-58.70471475,28348
-34.66634179,-58.70472553,28349
-34.66634317,-58.70473632,28350
-34.66634454,-58.7047471,28351
-34.66634592,-58.70475788,28352
-34.66634729,-58.70476867,28353
-34.66634867,-58.70477945,28354
-34.66635005,-58.70479024,28355
-34.66635142,-58.70480102,28356
-34.6663528,-58.7048118,28357
-34.66635418,-58.70482258,28358
-34.66635555,-58.70483336,28359
-34.66635694,-58.70484414,28360
-34.66635831,-58.70485492,28361
-34.6663597,-58.7048657,28362
-34.66636108,-58.70487648,28363
-34.66636247,-58.70488726,28364
-34.66636385,-58.70489804,28365
-34.66636523,-58.70490882,28366
-34.66636662,-58.7049196,28367
-34.666368,-58.70493038,28368
-34.66636937,-58.70494116,28369
-34.66637075,-58.70495195,28370
-34.66637213,-58.70496272,28371
-34.66637351,-58.7049735,28372
-34.66637489,-58.70498428,28373
-34.66637627,-58.70499506,28374
-34.66637766,-58.70500583,28375
-34.66637905,-58.70501661,28376
-34.66638043,-58.70502738,28377
-34.66638182,-58.70503816,28378
-34.66638321,-58.70504893,28379
-34.66638459,-58.70505971,28380
-34.66638598,-58.70507049,28381
